timestamp_s,frame,face_detected,ear,ear_smooth,mar,eye_closed,pitch,yaw,roll,gaze_x,gaze_y,perclos,blink_rate,blink_duration_ms,microsleep_count,microsleep_dur_ms,yawn_count_recent,score_ear,score_perclos,score_blink,score_pose,score_yawn,attention_score,kss_estimate,fatigue_probability,alert_level,alert_label
14.874,1,1,0.2677,0.2677,0.4337,0,10046.57,19678.9,-60969.63,0.0144,-0.0154,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,98.83,1.09,0.037,0,NOMINAL
14.93,2,1,0.1831,0.1856,0.4543,1,9224.87,20927.75,-60320.98,-0.0946,-0.0101,0.5,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,100.0,95.87,1.33,0.045,0,NOMINAL
14.951,3,1,0.2051,0.1953,0.4477,1,8285.31,22003.57,-59863.97,-0.0705,-0.0253,0.6667,0.0,0.0,0,22.4,0,0.0,0.0,0.0,0.0,100.0,93.01,1.56,0.054,0,NOMINAL
14.977,4,1,0.2399,0.2104,0.4351,0,8465.95,22607.43,-58455.14,-0.0367,0.0126,0.5,0.0,0.0,0,0.0,0,20.87,0.0,0.0,0.0,100.0,90.45,1.76,0.063,0,NOMINAL
15.003,5,1,0.3218,0.2397,0.4418,0,8597.7,24143.65,-57530.09,-0.0864,-0.009,0.4,0.0,0.0,0,0.0,0,79.32,0.0,0.0,0.0,100.0,88.56,1.91,0.071,0,NOMINAL
15.034,6,1,0.38,0.2703,0.4387,0,7967.95,-20095.62,60731.21,0.1223,-0.0272,0.3333,0.0,0.0,0,0.0,0,100.0,0.0,0.0,0.0,100.0,86.94,2.04,0.078,0,NOMINAL
15.068,7,1,0.367,0.2887,0.4241,0,7570.81,-20098.45,61843.75,-0.0004,-0.0606,0.2857,0.0,0.0,0,0.0,0,100.0,4.76,0.0,0.0,100.0,85.42,2.17,0.086,0,NOMINAL
15.115,8,1,0.3612,0.3011,0.4354,0,7669.4,-20232.03,62675.33,-0.1271,-0.0545,0.25,0.0,0.0,0,0.0,0,100.0,16.67,0.0,0.0,100.0,84.04,2.28,0.094,0,NOMINAL
15.147,9,1,0.3744,0.3127,0.4402,0,-10091.26,23901.31,-6409.24,-0.2321,-0.1033,0.2222,0.0,0.0,0,0.0,0,100.0,25.93,0.0,0.0,100.0,82.79,2.38,0.101,0,NOMINAL
15.18,10,1,0.4232,0.3292,0.4489,0,-10258.21,23944.37,-6646.78,-0.1871,-0.0425,0.2,0.0,0.0,0,0.0,0,100.0,33.33,0.0,0.0,100.0,81.64,2.47,0.108,0,NOMINAL
15.207,11,1,0.4317,0.3437,0.4512,0,-9715.78,24356.44,-6182.04,-0.1751,-0.0332,0.1818,0.0,0.0,0,0.0,0,100.0,39.39,0.0,0.0,100.0,80.58,2.55,0.115,0,NOMINAL
15.238,12,1,0.442,0.3572,0.451,0,-10401.39,24084.97,-6581.29,-0.1609,0.043,0.1667,0.0,0.0,0,0.0,0,100.0,44.44,0.0,0.0,100.0,79.6,2.63,0.122,0,NOMINAL
15.276,13,1,0.408,0.364,0.4424,0,-10722.87,23918.49,-6002.61,-0.2758,0.0098,0.1538,0.0,0.0,0,0.0,0,100.0,48.72,0.0,0.0,100.0,78.69,2.71,0.129,0,NOMINAL
15.308,14,1,0.4058,0.3694,0.4493,0,-11513.54,24289.73,-6756.0,-0.4374,-0.0284,0.1429,0.0,0.0,0,0.0,0,100.0,52.38,0.0,0.0,100.0,77.83,2.77,0.135,0,NOMINAL
15.339,15,1,0.4069,0.3742,0.4551,0,-3455.25,-1586.16,3236.73,-0.3705,-0.0399,0.1333,0.0,0.0,0,0.0,0,100.0,55.56,0.0,0.0,100.0,77.04,2.84,0.142,0,NOMINAL
15.369,16,1,0.3969,0.3771,0.4611,0,-12984.62,24407.22,-7615.7,-0.415,-0.0826,0.125,0.0,0.0,0,0.0,0,100.0,58.33,0.0,0.0,100.0,76.29,2.9,0.148,0,NOMINAL
15.402,17,1,0.4278,0.3834,0.4558,0,-13571.42,24807.7,-8425.08,-0.415,-0.1322,0.1176,0.0,0.0,0,0.0,0,100.0,60.78,0.0,0.0,100.0,75.58,2.95,0.154,0,NOMINAL
15.435,18,1,0.4061,0.3863,0.4516,0,-14313.78,24853.87,-8732.49,-0.2938,-0.1748,0.1111,0.0,0.0,0,0.0,0,100.0,62.96,0.0,0.0,100.0,74.92,3.01,0.16,0,NOMINAL
15.467,19,1,0.4398,0.3929,0.4582,0,-4738.87,7154.69,3761.47,-0.2487,-0.1482,0.1053,0.0,0.0,0,0.0,0,100.0,64.91,0.0,0.0,100.0,74.3,3.06,0.165,0,NOMINAL
15.518,20,1,0.3872,0.3922,0.4563,0,-12066.58,21017.71,-4041.29,-0.3005,-0.0988,0.1,0.0,0.0,0,0.0,0,100.0,66.67,0.0,0.0,100.0,73.71,3.1,0.171,0,NOMINAL
15.543,21,1,0.4553,0.3999,0.4642,0,-15287.65,25438.85,-9385.2,-0.3228,-0.0927,0.0952,0.0,0.0,0,0.0,0,100.0,68.25,0.0,0.0,100.0,73.16,3.15,0.176,0,NOMINAL
15.578,22,1,0.4434,0.4052,0.4602,0,3927.82,3235.52,2839.94,-0.2904,-0.0804,0.0909,0.0,0.0,0,0.0,0,100.0,69.7,0.0,0.0,100.0,72.63,3.19,0.181,0,NOMINAL
15.612,23,1,0.4586,0.4117,0.4575,0,-14811.41,25755.14,-9036.56,-0.3245,0.0215,0.087,0.0,0.0,0,0.0,0,100.0,71.01,0.0,0.0,100.0,72.14,3.23,0.186,0,NOMINAL
15.644,24,1,0.4635,0.418,0.4641,0,-33377.72,27791.7,-26785.13,-0.2624,-0.0077,0.0833,0.0,0.0,0,0.0,0,100.0,72.22,0.0,0.0,100.0,71.67,3.27,0.191,0,NOMINAL
15.672,25,1,0.4703,0.4244,0.4672,0,-14009.8,25721.89,-7637.63,-0.3561,0.0555,0.08,0.0,0.0,0,0.0,0,100.0,73.33,0.0,0.0,100.0,71.22,3.3,0.195,0,NOMINAL
15.706,26,1,0.5037,0.434,0.4674,0,-13660.84,26035.0,-7522.42,-0.4378,0.1501,0.0769,0.0,0.0,0,0.0,0,100.0,74.36,0.0,0.0,100.0,70.8,3.34,0.2,0,NOMINAL
15.739,27,1,0.474,0.4389,0.4777,0,8202.46,17941.56,9622.95,-0.4348,0.0833,0.0741,0.0,0.0,0,0.0,0,100.0,75.31,0.0,0.0,100.0,70.4,3.37,0.204,0,NOMINAL
15.767,28,1,0.4413,0.4391,0.4567,0,-15425.21,25724.31,-9149.58,-0.3319,-0.0199,0.0714,0.0,0.0,0,0.0,0,100.0,76.19,0.0,0.0,100.0,70.02,3.4,0.208,0,NOMINAL
15.803,29,1,0.4674,0.4426,0.458,0,-15036.65,26007.78,-9149.96,-0.3825,0.0782,0.069,0.0,0.0,0,0.0,0,100.0,77.01,0.0,0.0,100.0,69.67,3.43,0.212,0,NOMINAL
15.837,30,1,0.4545,0.444,0.4647,0,-15136.31,26288.89,-9001.84,-0.3929,0.095,0.0667,0.0,0.0,0,0.0,0,100.0,77.78,0.0,0.0,100.0,69.32,3.45,0.216,0,NOMINAL
15.866,31,1,0.4461,0.4443,0.4677,0,-15723.12,26560.86,-9592.82,-0.343,0.1009,0.0645,0.0,0.0,0,0.0,0,100.0,78.49,0.0,0.0,100.0,69.0,3.48,0.22,0,NOMINAL
15.901,32,1,0.4656,0.4469,0.4745,0,-13830.88,26399.18,-7920.86,-0.4135,0.0919,0.0625,0.0,0.0,0,0.0,0,100.0,79.17,0.0,0.0,100.0,68.69,3.5,0.223,0,NOMINAL
15.951,33,1,0.4868,0.4517,0.4836,0,-14435.32,26612.44,-7575.77,-0.4388,0.0839,0.0606,0.0,0.0,0,0.0,0,100.0,79.8,0.0,0.0,100.0,68.4,3.53,0.227,0,NOMINAL
15.979,34,1,0.504,0.458,0.4611,0,-13242.66,25749.9,-7256.93,-0.3353,0.1871,0.0588,0.0,0.0,0,0.0,0,100.0,80.39,0.0,0.0,100.0,68.13,3.55,0.23,0,NOMINAL
16.013,35,1,0.4765,0.4603,0.4715,0,-207.61,46.86,4614.15,-0.3339,0.023,0.0571,0.0,0.0,0,0.0,0,100.0,80.95,0.0,0.0,100.0,67.86,3.57,0.233,0,NOMINAL
16.049,36,1,0.4757,0.4621,0.4596,0,-14934.54,25941.33,-8726.87,-0.4013,0.1236,0.0556,0.0,0.0,0,0.0,0,100.0,81.48,0.0,0.0,100.0,67.61,3.59,0.236,0,NOMINAL
16.076,37,1,0.4718,0.4633,0.488,0,-14900.96,26021.34,-9079.92,-0.3494,0.0414,0.0541,0.0,0.0,0,0.0,0,100.0,81.98,0.0,0.0,100.0,67.38,3.61,0.239,0,NOMINAL
16.102,38,1,0.4805,0.4654,0.4642,0,-14033.42,25841.66,-7834.13,-0.3827,0.0199,0.0526,0.0,0.0,0,0.0,0,100.0,82.46,0.0,0.0,100.0,67.15,3.63,0.242,0,NOMINAL
16.139,39,1,0.4643,0.4653,0.4606,0,-13215.85,25861.3,-7252.16,-0.424,0.1323,0.0513,0.0,0.0,0,0.0,0,100.0,82.91,0.0,0.0,100.0,66.94,3.65,0.244,0,NOMINAL
16.17,40,1,0.4963,0.469,0.4644,0,-12837.26,25556.85,-7052.29,-0.3069,0.1544,0.05,0.0,0.0,0,0.0,0,100.0,83.33,0.0,0.0,100.0,66.73,3.66,0.247,0,NOMINAL
16.202,41,1,0.439,0.4654,0.4547,0,-14288.29,25567.55,-8200.44,-0.3294,0.0105,0.0488,0.0,0.0,0,0.0,0,100.0,83.74,0.0,0.0,100.0,66.54,3.68,0.249,0,NOMINAL
16.234,42,1,0.4765,0.4667,0.4498,0,-14507.8,25816.04,-8561.4,-0.4359,0.1741,0.0476,0.0,0.0,0,0.0,0,100.0,84.13,0.0,0.0,100.0,66.36,3.69,0.252,0,NOMINAL
16.266,43,1,0.4909,0.4697,0.4533,0,-14807.88,26329.85,-8859.95,-0.5048,0.1901,0.0465,0.0,0.0,0,0.0,0,100.0,84.5,0.0,0.0,100.0,66.18,3.71,0.254,0,NOMINAL
16.297,44,1,0.4792,0.4708,0.4616,0,-13135.62,26009.68,-7401.18,-0.3497,0.1811,0.0455,0.0,0.0,0,0.0,0,100.0,84.85,0.0,0.0,100.0,66.02,3.72,0.256,0,NOMINAL
16.329,45,1,0.4842,0.4724,0.4683,0,-13974.17,25817.66,-8101.76,-0.3461,0.0449,0.0444,0.0,0.0,0,0.0,0,100.0,85.19,0.0,0.0,100.0,65.86,3.73,0.258,0,NOMINAL
16.377,46,1,0.4726,0.4724,0.4693,0,-17661.2,25354.56,-12000.94,-0.3942,0.1801,0.0435,0.0,0.0,0,0.0,0,100.0,85.51,0.0,0.0,100.0,65.71,3.74,0.26,0,NOMINAL
16.412,47,1,0.4469,0.4694,0.4511,0,-14689.32,26333.38,-7959.54,-0.3711,0.0502,0.0426,0.0,0.0,0,0.0,0,100.0,85.82,0.0,0.0,100.0,65.57,3.75,0.262,0,NOMINAL
16.444,48,1,0.4379,0.4655,0.4608,0,-14926.84,25416.72,-9103.32,-0.2905,0.0411,0.0417,0.0,0.0,0,0.0,0,100.0,86.11,0.0,0.0,100.0,65.43,3.77,0.263,0,NOMINAL
16.474,49,1,0.4953,0.4691,0.4592,0,-14483.06,25809.74,-8553.05,-0.4415,0.2539,0.0408,0.0,0.0,0,0.0,0,100.0,86.39,0.0,0.0,100.0,65.3,3.78,0.265,0,NOMINAL
16.507,50,1,0.5078,0.4738,0.4516,0,-13716.83,25852.06,-8279.05,-0.3525,0.2303,0.04,0.0,0.0,0,0.0,0,100.0,86.67,0.0,0.0,100.0,65.18,3.79,0.267,0,NOMINAL
16.538,51,1,0.4672,0.473,0.4561,0,-13794.99,25542.36,-8299.79,-0.3424,0.1762,0.0392,0.0,0.0,0,0.0,0,100.0,86.93,0.0,0.0,100.0,65.07,3.79,0.268,0,NOMINAL
16.568,52,1,0.4515,0.4704,0.4546,0,-13858.0,25271.27,-8246.46,-0.3742,0.1463,0.0385,0.0,0.0,0,0.0,0,100.0,87.18,0.0,0.0,100.0,64.96,3.8,0.269,1,ADVISORY
16.601,53,1,0.4948,0.4734,0.4594,0,-13557.95,25654.6,-7844.29,-0.3938,0.252,0.0377,0.0,0.0,0,0.0,0,100.0,87.42,0.0,0.0,100.0,64.86,3.81,0.271,1,ADVISORY
16.632,54,1,0.4467,0.4701,0.4516,0,-14283.6,25561.94,-8690.25,-0.3941,0.1424,0.037,0.0,0.0,0,0.0,0,100.0,87.65,0.0,0.0,100.0,64.76,3.82,0.272,1,ADVISORY
16.667,55,1,0.5073,0.4746,0.4603,0,-13959.4,25877.64,-8615.96,-0.399,0.2721,0.0364,0.0,0.0,0,0.0,0,100.0,87.88,0.0,0.0,100.0,64.66,3.83,0.273,1,ADVISORY
16.697,56,1,0.4334,0.4697,0.4523,0,-14543.44,25378.11,-8981.28,-0.4211,0.1285,0.0357,0.0,0.0,0,0.0,0,100.0,88.1,0.0,0.0,100.0,64.58,3.83,0.275,1,ADVISORY
16.727,57,1,0.4819,0.4711,0.4538,0,-14458.41,25971.1,-8820.68,-0.4994,0.2094,0.0351,0.0,0.0,0,0.0,0,100.0,88.3,0.0,0.0,100.0,64.49,3.84,0.276,1,ADVISORY
16.765,58,1,0.44,0.4674,0.4483,0,-16630.4,26864.02,-10444.28,-0.412,0.1563,0.0345,0.0,0.0,0,0.0,0,100.0,88.51,0.0,0.0,100.0,64.41,3.85,0.277,1,ADVISORY
16.845,59,1,0.3548,0.4538,0.4513,0,-8715.37,24234.22,-384.44,-0.2127,0.0902,0.0339,0.0,0.0,0,0.0,0,100.0,88.7,0.0,0.0,100.0,64.34,3.85,0.278,1,ADVISORY
16.875,60,1,0.351,0.4413,0.4492,0,-18738.3,24715.6,-13362.83,-0.2826,0.0808,0.0333,0.0,0.0,0,0.0,0,100.0,88.89,0.0,0.0,100.0,64.27,3.86,0.279,1,ADVISORY
16.907,61,1,0.4152,0.4382,0.4549,0,-10042.9,21375.6,-5002.5,-0.2202,0.1607,0.0328,0.0,0.0,0,0.0,0,100.0,89.07,0.0,0.0,100.0,64.2,3.86,0.28,1,ADVISORY
16.934,62,1,0.422,0.4362,0.4572,0,-6141.09,21722.99,-2118.9,-0.3754,0.1772,0.0323,0.0,0.0,0,0.0,0,100.0,89.25,0.0,0.0,100.0,64.14,3.87,0.28,1,ADVISORY
16.96,63,1,0.3923,0.4309,0.4574,0,-12925.86,24416.73,-8367.14,-0.3479,0.1427,0.0317,0.0,0.0,0,0.0,0,100.0,89.42,0.0,0.0,100.0,64.08,3.87,0.281,1,ADVISORY
16.986,64,1,0.3001,0.415,0.4597,0,-11450.77,24407.23,-7680.03,-0.196,0.0498,0.0312,0.0,0.0,0,0.0,0,100.0,89.58,0.0,0.0,100.0,64.02,3.88,0.282,1,ADVISORY
17.012,65,1,0.2723,0.3978,0.4533,0,-9698.08,24421.51,-6965.0,-0.056,0.0151,0.0308,0.0,0.0,0,0.0,0,100.0,89.74,0.0,0.0,100.0,63.97,3.88,0.283,1,ADVISORY
17.041,66,1,0.3432,0.3912,0.4511,0,8957.21,-21875.83,60555.51,0.0472,-0.0311,0.0303,0.0,0.0,0,0.0,0,100.0,89.9,0.0,0.0,100.0,63.92,3.89,0.283,1,ADVISORY
17.066,67,1,0.3097,0.3813,0.4505,0,7962.57,-21076.89,60819.4,0.081,-0.0225,0.0299,0.0,0.0,0,0.0,0,100.0,90.05,0.0,0.0,100.0,63.87,3.89,0.284,1,ADVISORY
17.097,68,1,0.2484,0.3652,0.4508,0,7284.53,-20745.23,60425.58,0.051,-0.0142,0.0294,0.0,0.0,0,0.0,0,100.0,90.2,0.0,0.0,100.0,63.83,3.89,0.285,1,ADVISORY
17.13,69,1,0.2226,0.348,0.4484,0,7469.94,-21369.52,59552.8,0.0505,-0.0178,0.029,0.0,0.0,0,0.0,0,100.0,90.34,0.0,0.0,100.0,63.79,3.9,0.285,1,ADVISORY
17.168,70,1,0.2155,0.3319,0.4463,0,7150.89,-21470.93,59243.62,0.0349,-0.0044,0.0286,0.0,0.0,0,0.0,0,100.0,90.48,0.0,0.0,100.0,63.75,3.9,0.286,1,ADVISORY
17.245,71,1,0.2261,0.3191,0.4466,0,6971.01,-21635.77,58889.1,0.0152,-0.017,0.0282,0.0,0.0,0,0.0,0,100.0,90.61,0.0,0.0,100.0,63.71,3.9,0.286,1,ADVISORY
17.279,72,1,0.2537,0.3112,0.4442,0,7080.47,-21617.57,59243.51,-0.0179,0.0153,0.0278,0.0,0.0,0,0.0,0,100.0,90.74,0.0,0.0,100.0,63.68,3.91,0.287,1,ADVISORY
17.308,73,1,0.2517,0.304,0.4451,0,7241.11,-21854.12,58667.32,-0.0144,-0.0013,0.0274,0.0,0.0,0,0.0,0,100.0,90.87,0.0,0.0,100.0,63.65,3.91,0.287,1,ADVISORY
17.338,74,1,0.2532,0.2978,0.4495,0,7433.45,-21587.62,58748.68,-0.0164,-0.0122,0.027,0.0,0.0,0,0.0,0,100.0,90.99,0.0,0.0,100.0,63.62,3.91,0.287,1,ADVISORY
17.364,75,1,0.2587,0.2931,0.4504,0,7052.27,-21634.33,58958.15,-0.0275,-0.0015,0.0267,0.0,0.0,0,0.0,0,100.0,91.11,0.0,0.0,100.0,63.59,3.91,0.288,1,ADVISORY
17.396,76,1,0.2462,0.2874,0.4469,0,7155.42,-21413.64,58977.45,-0.0146,-0.0078,0.0263,0.0,0.0,0,0.0,0,100.0,91.23,0.0,0.0,100.0,63.56,3.91,0.288,1,ADVISORY
17.421,77,1,0.2584,0.2839,0.4501,0,7417.03,-21654.98,58963.43,-0.0213,-0.0107,0.026,0.0,0.0,0,0.0,0,100.0,91.34,0.0,0.0,100.0,63.54,3.92,0.289,1,ADVISORY
17.444,78,1,0.2526,0.2801,0.4487,0,7535.74,-21633.12,58995.59,-0.0244,-0.0079,0.0256,0.0,0.0,0,0.0,0,100.0,91.45,0.0,0.0,100.0,63.52,3.92,0.289,1,ADVISORY
17.465,79,1,0.2597,0.2777,0.4484,0,7636.53,-21782.83,59012.72,-0.0257,-0.0128,0.0253,0.0,0.0,0,0.0,0,100.0,91.56,0.0,0.0,100.0,63.5,3.92,0.289,1,ADVISORY
17.506,80,1,0.2524,0.2746,0.4498,0,7480.86,-21747.0,59187.18,-0.0328,-0.0132,0.025,0.0,0.0,0,0.0,0,100.0,91.67,0.0,0.0,100.0,63.48,3.92,0.289,1,ADVISORY
17.531,81,1,0.2697,0.274,0.4486,0,7307.29,-21719.29,59499.27,-0.0312,-0.0126,0.0247,0.0,0.0,0,0.0,0,100.0,91.77,0.0,0.0,100.0,63.46,3.92,0.29,1,ADVISORY
17.558,82,1,0.2696,0.2735,0.4513,0,7377.39,-21737.38,59379.86,-0.0306,-0.0149,0.0244,0.0,0.0,0,0.0,0,100.0,91.87,0.0,0.0,100.0,63.44,3.92,0.29,1,ADVISORY
17.643,83,1,0.271,0.2732,0.4518,0,7511.65,-21676.77,59363.5,-0.0351,-0.015,0.0241,0.0,0.0,0,0.0,0,100.0,91.97,0.0,0.0,100.0,63.43,3.93,0.29,1,ADVISORY
17.674,84,1,0.2747,0.2734,0.4513,0,7554.41,-21831.41,59353.01,-0.0191,-0.0077,0.0238,0.0,0.0,0,0.0,0,100.0,92.06,0.0,0.0,100.0,63.41,3.93,0.29,1,ADVISORY
17.698,85,1,0.2762,0.2737,0.451,0,7584.46,-21778.87,59263.59,-0.0216,-0.0071,0.0235,0.0,0.0,0,0.0,0,100.0,92.16,0.0,0.0,100.0,63.4,3.93,0.29,1,ADVISORY
17.72,86,1,0.2732,0.2736,0.4502,0,7546.68,-21765.41,59313.89,-0.0297,-0.0102,0.0233,0.0,0.0,0,0.0,0,100.0,92.25,0.0,0.0,100.0,63.39,3.93,0.291,1,ADVISORY
17.744,87,1,0.2743,0.2737,0.4513,0,7618.45,-21676.99,59291.29,-0.0291,-0.0128,0.023,0.0,0.0,0,0.0,0,100.0,92.34,0.0,0.0,100.0,63.38,3.93,0.291,1,ADVISORY
17.771,88,1,0.2754,0.2739,0.4504,0,7606.17,-21721.96,59272.95,-0.0303,-0.0115,0.0227,0.0,0.0,0,0.0,0,100.0,92.42,0.0,0.0,100.0,63.37,3.93,0.291,1,ADVISORY
17.799,89,1,0.268,0.2732,0.4522,0,7478.82,-21618.43,59401.86,-0.0291,-0.0135,0.0225,0.0,0.0,0,0.0,0,100.0,92.51,0.0,0.0,100.0,63.36,3.93,0.291,1,ADVISORY
17.835,90,1,0.2784,0.2738,0.4488,0,7580.64,-21785.88,59316.55,-0.0211,-0.0108,0.0222,0.0,0.0,0,0.0,0,100.0,92.59,0.0,0.0,100.0,63.35,3.93,0.291,1,ADVISORY
17.866,91,1,0.2872,0.2755,0.4505,1,7659.36,-21977.32,59142.51,-0.0323,-0.0106,0.033,0.0,0.0,0,0.0,0,100.0,89.01,0.0,0.0,100.0,63.32,3.93,0.292,1,ADVISORY
17.896,92,1,0.2844,0.2765,0.4513,1,7680.83,-21770.8,59269.29,-0.0313,-0.0108,0.0435,0.0,0.0,0,29.9,0,100.0,85.51,0.0,0.0,100.0,63.25,3.94,0.292,1,ADVISORY
17.929,93,1,0.2839,0.2774,0.4507,1,7649.3,-21744.56,59259.38,-0.0306,-0.0077,0.0538,0.0,0.0,0,64.2,0,100.0,82.08,0.0,0.0,100.0,63.16,3.95,0.294,1,ADVISORY
17.963,94,1,0.2812,0.2779,0.4511,1,7757.51,-21726.17,59227.36,-0.0332,-0.012,0.0638,0.0,0.0,0,98.0,0,100.0,78.72,0.0,0.0,100.0,63.05,3.96,0.295,1,ADVISORY
18.024,95,1,0.2819,0.2784,0.4513,1,7761.53,-21698.37,59179.3,-0.0359,-0.013,0.0737,0.0,0.0,0,159.9,0,100.0,75.44,0.0,0.0,100.0,62.91,3.97,0.297,1,ADVISORY
18.071,96,1,0.2876,0.2795,0.4518,1,7729.08,-21735.69,59203.95,-0.0367,-0.0166,0.0833,0.0,0.0,0,206.2,0,100.0,72.22,0.0,0.0,100.0,62.74,3.98,0.3,1,ADVISORY
18.107,97,1,0.2806,0.2796,0.4527,1,7730.5,-21963.12,59207.66,-0.0255,-0.0109,0.0928,0.0,0.0,0,241.2,0,100.0,69.07,0.0,0.0,100.0,62.56,4.0,0.302,1,ADVISORY
18.132,98,1,0.2896,0.2808,0.4528,1,7677.89,-21868.82,59239.96,-0.0279,-0.0136,0.102,0.0,0.0,0,267.6,0,100.0,65.99,0.0,0.0,100.0,62.36,4.01,0.305,1,ADVISORY
18.157,99,1,0.286,0.2815,0.452,1,7637.32,-21839.06,59322.65,-0.0219,-0.0111,0.1111,0.0,0.0,0,291.4,0,100.0,62.96,0.0,0.0,100.0,62.14,4.03,0.308,1,ADVISORY
18.18,100,1,0.2829,0.2816,0.4523,1,7688.05,-21909.49,59263.08,-0.0208,-0.0108,0.12,0.0,0.0,0,315.7,0,100.0,60.0,0.0,0.0,100.0,61.9,4.05,0.311,1,ADVISORY
18.204,101,1,0.2875,0.2824,0.4524,1,7503.41,-21837.85,59356.48,-0.0199,-0.0128,0.1287,0.0,0.0,0,339.7,0,100.0,57.1,0.0,0.0,100.0,61.65,4.07,0.315,1,ADVISORY
18.23,102,1,0.2773,0.2817,0.4498,1,7708.38,-21814.56,59228.38,-0.018,-0.0121,0.1373,0.0,0.0,0,365.9,0,100.0,54.25,0.0,0.0,100.0,61.38,4.09,0.319,1,ADVISORY
18.264,103,1,0.2843,0.2821,0.4535,1,7672.93,-21825.98,59341.87,-0.0202,-0.0131,0.1456,0.0,0.0,0,399.1,0,100.0,51.46,0.0,0.0,100.0,61.09,4.11,0.323,1,ADVISORY
18.297,104,1,0.2776,0.2815,0.4532,1,7636.73,-21780.53,59319.73,-0.0182,-0.0131,0.1538,0.0,0.0,0,432.2,0,100.0,48.72,0.0,0.0,100.0,60.8,4.14,0.327,1,ADVISORY
18.326,105,1,0.2695,0.2801,0.4529,1,7695.7,-21845.47,59270.65,-0.0196,-0.0086,0.1619,0.0,0.0,0,460.2,0,100.0,46.03,0.0,0.0,100.0,60.49,4.16,0.332,1,ADVISORY
18.364,106,1,0.2757,0.2795,0.4505,1,7716.76,-21792.96,59259.19,-0.025,-0.0126,0.1698,0.0,0.0,0,498.1,0,100.0,43.4,0.0,0.0,100.0,60.17,4.19,0.337,1,ADVISORY
18.428,107,1,0.2834,0.28,0.4526,1,7666.21,-21949.78,59258.28,-0.0304,-0.0111,0.1776,0.0,0.0,0,562.4,0,100.0,40.81,0.0,0.0,100.0,59.83,4.21,0.342,1,ADVISORY
18.458,108,1,0.2779,0.2797,0.4507,1,7830.91,-21964.5,59128.27,-0.0288,-0.0134,0.1852,0.0,0.0,0,593.6,0,100.0,38.27,0.0,0.0,100.0,59.49,4.24,0.347,1,ADVISORY
18.507,109,1,0.2813,0.2799,0.4522,1,7893.55,-22029.45,59110.06,-0.0293,-0.0093,0.1927,0.0,0.0,0,642.7,0,100.0,35.78,0.0,0.0,100.0,59.14,4.27,0.352,1,ADVISORY
18.536,110,1,0.2776,0.2797,0.4511,1,8059.27,-22013.96,58933.09,-0.0377,-0.0155,0.2,0.0,0.0,0,671.0,0,100.0,33.33,0.0,0.0,100.0,58.78,4.3,0.358,1,ADVISORY
18.564,111,1,0.277,0.2793,0.4514,1,8060.38,-22082.8,58912.48,-0.0358,-0.0121,0.2072,0.0,0.0,0,699.1,0,100.0,30.93,0.0,0.0,100.0,58.41,4.33,0.363,1,ADVISORY
18.591,112,1,0.2814,0.2796,0.4517,1,8119.35,-22197.43,58932.59,-0.0273,-0.015,0.2143,0.0,0.0,0,725.9,0,100.0,28.57,0.0,0.0,100.0,58.04,4.36,0.369,1,ADVISORY
18.621,113,1,0.2811,0.2798,0.45,1,8020.47,-22006.55,58952.1,-0.0265,-0.0128,0.2212,0.0,0.0,0,756.4,0,100.0,26.25,0.0,0.0,100.0,57.65,4.39,0.375,1,ADVISORY
18.647,114,1,0.2795,0.2797,0.4514,1,7902.69,-22034.69,59126.51,-0.0222,-0.0117,0.2281,0.0,0.0,0,781.8,0,100.0,23.98,0.0,0.0,100.0,57.26,4.42,0.381,1,ADVISORY
18.674,115,1,0.2783,0.2796,0.4514,1,7932.77,-22251.9,59026.46,-0.0238,-0.0161,0.2348,0.0,0.0,0,808.1,0,100.0,21.74,0.0,0.0,100.0,56.87,4.45,0.387,1,ADVISORY
18.7,116,1,0.2777,0.2793,0.4507,1,7999.84,-22258.98,58851.62,-0.0233,-0.016,0.2414,0.0,0.0,0,835.3,0,100.0,19.54,0.0,0.0,100.0,56.47,4.48,0.394,1,ADVISORY
18.728,117,1,0.2782,0.2792,0.4497,1,8241.07,-22179.79,58757.9,-0.0204,-0.0162,0.2479,0.0,0.0,0,863.6,0,100.0,17.38,0.0,0.0,100.0,56.07,4.51,0.4,1,ADVISORY
18.764,118,1,0.2814,0.2795,0.4511,1,8449.93,-22275.11,58631.33,-0.0248,-0.0125,0.2542,0.0,0.0,0,899.5,0,100.0,15.25,0.0,0.0,100.0,55.66,4.55,0.407,1,ADVISORY
18.826,119,1,0.2755,0.279,0.4492,1,8147.74,-22194.89,58753.9,-0.0204,-0.0145,0.2605,0.0,0.0,0,961.8,0,100.0,13.17,0.0,0.0,100.0,55.25,4.58,0.413,1,ADVISORY
18.86,120,1,0.2655,0.2773,0.4508,1,8224.57,-22271.28,58790.23,-0.0187,-0.0157,0.2667,0.0,0.0,0,995.5,0,100.0,11.11,0.0,0.0,100.0,54.83,4.61,0.42,1,ADVISORY
18.904,121,1,0.2658,0.2759,0.4483,1,8217.82,-22273.39,58801.61,-0.0243,-0.0123,0.2727,0.0,0.0,0,1039.1,0,100.0,9.09,0.0,0.0,100.0,54.41,4.65,0.427,1,ADVISORY
