timestamp_s,frame,face_detected,ear,ear_smooth,mar,eye_closed,pitch,yaw,roll,gaze_x,gaze_y,perclos,blink_rate,blink_duration_ms,microsleep_count,microsleep_dur_ms,yawn_count_recent,light_intensity,glare_severity,is_glare_detected,score_ear,score_perclos,score_blink,score_pose,score_yawn,score_glare,attention_score,kss_estimate,fatigue_probability,alert_level,alert_label
11.288,1,1,0.291,0.291,0.4542,0,7836.36,-24122.27,58727.46,-0.017,-0.0398,0.0,0.0,0.0,0,0.0,0,42.8,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,98.97,1.08,0.037,0,NOMINAL
11.382,2,1,0.2866,0.2867,0.4558,0,7422.04,-24342.33,60080.58,-0.0384,-0.0475,0.0,0.0,0.0,0,0.0,0,47.5,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,97.97,1.16,0.039,0,NOMINAL
11.413,3,1,0.2831,0.2849,0.4565,0,7729.56,-24418.64,59938.82,-0.0345,-0.0483,0.0,0.0,0.0,0,0.0,0,46.5,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,97.0,1.24,0.042,0,NOMINAL
11.434,4,1,0.2921,0.2874,0.4586,0,7861.61,-24440.7,59644.55,-0.0241,-0.0393,0.0,0.0,0.0,0,0.0,0,52.5,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,96.07,1.31,0.044,0,NOMINAL
11.464,5,1,0.298,0.2901,0.4578,0,7639.23,-24347.94,59905.49,-0.0247,-0.0403,0.0,0.0,0.0,0,0.0,0,45.7,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,95.17,1.39,0.047,0,NOMINAL
11.494,6,1,0.299,0.2921,0.4561,0,7671.65,-24365.67,59849.6,-0.018,-0.0392,0.0,0.0,0.0,0,0.0,0,57.0,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,94.29,1.46,0.05,0,NOMINAL
11.528,7,1,0.2857,0.2909,0.4554,0,7565.08,-24361.07,59909.88,-0.0214,-0.0392,0.0,0.0,0.0,0,0.0,0,48.2,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,93.45,1.52,0.052,0,NOMINAL
11.562,8,1,0.2912,0.2909,0.4573,0,7691.84,-24246.26,59783.66,-0.0195,-0.0401,0.0,0.0,0.0,0,0.0,0,43.8,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,92.64,1.59,0.055,0,NOMINAL
11.595,9,1,0.2862,0.2902,0.4562,0,7606.92,-24319.6,59840.65,-0.0344,-0.0403,0.0,0.0,0.0,0,0.0,0,43.7,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,91.85,1.65,0.058,0,NOMINAL
11.63,10,1,0.2886,0.2899,0.4566,0,7779.01,-24216.23,59760.59,-0.0407,-0.0368,0.0,0.0,0.0,0,0.0,0,45.5,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,91.09,1.71,0.061,0,NOMINAL
11.661,11,1,0.2871,0.2895,0.456,0,7595.78,-24220.6,59861.7,-0.0445,-0.0411,0.0,0.0,0.0,0,0.0,0,45.1,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,90.35,1.77,0.064,0,NOMINAL
11.693,12,1,0.2854,0.289,0.4566,0,7702.91,-24274.81,59737.6,-0.0424,-0.0405,0.0,0.0,0.0,0,0.0,0,53.0,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,89.64,1.83,0.066,0,NOMINAL
11.723,13,1,0.2867,0.2887,0.457,0,7803.83,-24290.52,59627.7,-0.0546,-0.0387,0.0,0.0,0.0,0,0.0,0,53.5,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,88.95,1.88,0.069,0,NOMINAL
11.754,14,1,0.2839,0.288,0.4563,0,7846.36,-24209.88,59547.91,-0.0583,-0.0378,0.0,0.0,0.0,0,0.0,0,46.3,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,88.29,1.94,0.072,0,NOMINAL
11.789,15,1,0.2902,0.2883,0.4561,0,7803.32,-24110.97,59542.38,-0.0664,-0.0391,0.0,0.0,0.0,0,0.0,0,54.7,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,87.64,1.99,0.075,0,NOMINAL
11.822,16,1,0.289,0.2884,0.4551,0,7881.67,-24089.95,59499.42,-0.0589,-0.0439,0.0,0.0,0.0,0,0.0,0,38.6,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,87.02,2.04,0.078,0,NOMINAL
11.866,17,1,0.3004,0.2899,0.4577,0,7800.5,-24124.75,59575.33,-0.0519,-0.0385,0.0,0.0,0.0,0,0.0,0,39.3,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,86.42,2.09,0.081,0,NOMINAL
11.9,18,1,0.292,0.2902,0.4589,0,7655.05,-24146.88,59740.82,-0.0614,-0.0367,0.0,0.0,0.0,0,0.0,0,44.0,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,85.84,2.13,0.084,0,NOMINAL
11.929,19,1,0.2899,0.2901,0.4577,0,7567.51,-24093.39,59730.77,-0.0729,-0.0389,0.0,0.0,0.0,0,0.0,0,53.0,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,85.28,2.18,0.087,0,NOMINAL
11.962,20,1,0.2936,0.2906,0.4564,0,7718.35,-24063.63,59578.96,-0.0687,-0.0389,0.0,0.0,0.0,0,0.0,0,46.2,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,84.74,2.22,0.09,0,NOMINAL
11.997,21,1,0.2994,0.2916,0.4572,0,7801.23,-24013.61,59490.64,-0.0707,-0.0382,0.0,0.0,0.0,0,0.0,0,39.3,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,84.21,2.26,0.093,0,NOMINAL
12.026,22,1,0.3069,0.2935,0.4567,0,7788.46,-24087.54,59490.45,-0.0726,-0.0384,0.0,0.0,0.0,0,0.0,0,51.4,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,83.7,2.3,0.096,0,NOMINAL
12.057,23,1,0.3084,0.2953,0.4574,0,7802.84,-24061.9,59434.52,-0.0658,-0.035,0.0,0.0,0.0,0,0.0,0,47.0,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,83.21,2.34,0.098,0,NOMINAL
12.092,24,1,0.3177,0.298,0.4588,0,7770.16,-23828.49,59458.02,-0.0655,-0.0331,0.0,0.0,0.0,0,0.0,0,38.9,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,82.74,2.38,0.101,0,NOMINAL
12.124,25,1,0.3216,0.3009,0.4584,0,7729.34,-23910.57,59582.53,-0.0662,-0.0348,0.0,0.0,0.0,0,0.0,0,39.6,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,82.28,2.42,0.104,0,NOMINAL
12.157,26,1,0.3232,0.3036,0.4583,0,7678.84,-23803.75,59637.63,-0.0687,-0.0287,0.0,0.0,0.0,0,0.0,0,42.7,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,81.84,2.45,0.107,0,NOMINAL
12.189,27,1,0.3184,0.3054,0.4565,0,7429.9,-23674.69,59987.56,-0.065,-0.0264,0.0,0.0,0.0,0,0.0,0,48.3,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,81.41,2.49,0.11,0,NOMINAL
12.223,28,1,0.3183,0.307,0.4581,0,7416.83,-23647.65,60039.65,-0.0717,-0.0242,0.0,0.0,0.0,0,0.0,0,53.1,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,81.0,2.52,0.112,0,NOMINAL
12.251,29,1,0.3253,0.3092,0.4585,0,7346.16,-23424.43,60282.53,-0.0621,-0.0261,0.0,0.0,0.0,0,0.0,0,45.2,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,80.6,2.55,0.115,0,NOMINAL
12.302,30,1,0.3294,0.3117,0.4563,0,7418.39,-23270.56,60327.3,-0.0563,-0.0246,0.0,0.0,0.0,0,0.0,0,34.7,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,80.21,2.58,0.118,0,NOMINAL
12.334,31,1,0.3669,0.3183,0.4558,0,7345.16,-23429.53,60374.46,-0.039,-0.0096,0.0,0.0,0.0,0,0.0,0,48.4,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,79.84,2.61,0.12,0,NOMINAL
12.368,32,1,0.3794,0.3257,0.4561,0,7048.53,-23176.4,60651.65,-0.0332,-0.0073,0.0,0.0,0.0,0,0.0,0,48.7,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,79.48,2.64,0.123,0,NOMINAL
12.397,33,1,0.3833,0.3327,0.4603,0,7279.52,-22831.72,60654.25,-0.0358,-0.0071,0.0,0.0,0.0,0,0.0,0,46.2,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,79.13,2.67,0.125,0,NOMINAL
12.427,34,1,0.3796,0.3384,0.4571,0,6757.33,-22518.43,61195.25,-0.023,0.0007,0.0,0.0,0.0,0,0.0,0,49.1,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,78.79,2.7,0.128,0,NOMINAL
12.459,35,1,0.3769,0.343,0.452,0,6646.51,-22546.77,61454.04,-0.0338,-0.005,0.0,0.0,0.0,0,0.0,0,53.3,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,78.46,2.72,0.13,0,NOMINAL
12.49,36,1,0.3649,0.3457,0.4512,0,6300.58,-22563.71,61859.96,-0.0213,-0.0001,0.0,0.0,0.0,0,0.0,0,39.5,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,78.15,2.75,0.133,0,NOMINAL
12.524,37,1,0.3612,0.3476,0.446,0,6117.7,-22674.29,62231.56,-0.0183,-0.0015,0.0,0.0,0.0,0,0.0,0,38.2,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,77.84,2.77,0.135,0,NOMINAL
12.557,38,1,0.3627,0.3494,0.4462,0,5668.8,-23122.48,62902.37,-0.0287,-0.011,0.0,0.0,0.0,0,0.0,0,50.0,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,77.55,2.8,0.137,0,NOMINAL
12.589,39,1,0.3514,0.3496,0.4484,0,5472.03,-22812.13,63385.32,-0.0274,-0.0171,0.0,0.0,0.0,0,0.0,0,56.9,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,77.26,2.82,0.14,0,NOMINAL
12.62,40,1,0.3475,0.3494,0.4524,0,5665.64,-23035.85,63335.19,-0.0283,-0.012,0.0,0.0,0.0,0,0.0,0,50.9,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,76.99,2.84,0.142,0,NOMINAL
12.652,41,1,0.343,0.3486,0.4447,0,5238.8,-22918.9,63652.57,-0.0213,-0.0057,0.0,0.0,0.0,0,0.0,0,43.8,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,76.72,2.86,0.144,0,NOMINAL
12.704,42,1,0.323,0.3455,0.4564,0,5296.49,-23113.62,63890.47,-0.02,-0.0137,0.0,0.0,0.0,0,0.0,0,118.2,74.7,1,100.0,100.0,0.0,0.0,100.0,25.3,76.09,2.91,0.149,0,NOMINAL
12.738,43,1,0.3225,0.3427,0.4582,0,5525.26,-22986.68,63828.22,-0.019,-0.0152,0.0,0.0,0.0,0,0.0,0,47.8,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,75.85,2.93,0.151,0,NOMINAL
12.766,44,1,0.323,0.3403,0.4565,0,5931.99,-23062.82,63497.66,-0.0202,-0.0177,0.0,0.0,0.0,0,0.0,0,43.8,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,75.63,2.95,0.153,0,NOMINAL
12.794,45,1,0.3302,0.3391,0.4571,0,5831.47,-23143.04,63799.23,-0.0194,-0.0177,0.0,0.0,0.0,0,0.0,0,45.2,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,75.41,2.97,0.155,0,NOMINAL
12.828,46,1,0.3272,0.3377,0.4537,0,5241.88,-23374.36,64199.2,-0.0171,-0.0141,0.0,0.0,0.0,0,0.0,0,47.9,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,75.19,2.98,0.157,0,NOMINAL
12.859,47,1,0.3184,0.3353,0.4519,0,5947.21,-23520.65,63645.71,-0.0062,-0.0129,0.0,0.0,0.0,0,0.0,0,45.9,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,74.99,3.0,0.159,0,NOMINAL
12.896,48,1,0.3144,0.3328,0.454,0,6039.89,-23600.01,63758.47,-0.0101,-0.0087,0.0,0.0,0.0,0,0.0,0,45.9,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,74.79,3.02,0.161,0,NOMINAL
12.927,49,1,0.3063,0.3296,0.4523,0,6070.88,-23774.78,63605.24,-0.0096,-0.0133,0.0,0.0,0.0,0,0.0,0,49.5,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,74.59,3.03,0.163,0,NOMINAL
12.959,50,1,0.3046,0.3266,0.4522,0,5769.6,-23790.38,63775.73,-0.0165,-0.0186,0.0,0.0,0.0,0,0.0,0,47.5,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,74.41,3.05,0.164,0,NOMINAL
12.99,51,1,0.3049,0.324,0.4543,0,6023.64,-23854.42,63710.3,-0.021,-0.0127,0.0,0.0,0.0,0,0.0,0,56.3,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,74.23,3.06,0.166,0,NOMINAL
13.022,52,1,0.3148,0.3228,0.4539,0,5843.67,-23864.7,63842.31,-0.013,-0.0159,0.0,0.0,0.0,0,0.0,0,50.6,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,74.05,3.08,0.167,0,NOMINAL
13.051,53,1,0.3118,0.3215,0.4552,0,5918.57,-23914.42,63865.66,-0.0181,-0.0167,0.0,0.0,0.0,0,0.0,0,46.8,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,73.88,3.09,0.169,0,NOMINAL
13.083,54,1,0.3024,0.3192,0.456,0,6113.32,-23993.53,63722.66,-0.0207,-0.0181,0.0,0.0,0.0,0,0.0,0,51.8,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,73.72,3.1,0.171,0,NOMINAL
13.168,55,1,0.3086,0.3179,0.4563,0,6085.84,-24093.52,63688.02,-0.0127,-0.0122,0.0,0.0,0.0,0,0.0,0,41.2,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,73.56,3.11,0.172,0,NOMINAL
13.199,56,1,0.3092,0.3169,0.4557,0,5978.81,-24017.95,63901.66,-0.0119,-0.0108,0.0,0.0,0.0,0,0.0,0,49.0,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,73.41,3.13,0.174,0,NOMINAL
13.232,57,1,0.3032,0.3152,0.4572,0,6380.64,-24226.65,63477.85,-0.0224,-0.0183,0.0,0.0,0.0,0,0.0,0,40.6,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,73.26,3.14,0.175,0,NOMINAL
13.262,58,1,0.3036,0.3138,0.4565,0,6098.58,-24191.81,63696.45,-0.0268,-0.0183,0.0,0.0,0.0,0,0.0,0,45.8,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,73.12,3.15,0.176,0,NOMINAL
13.285,59,1,0.3012,0.3123,0.4561,0,6144.43,-24186.35,63588.28,-0.017,-0.0134,0.0,0.0,0.0,0,0.0,0,46.9,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,72.98,3.16,0.178,0,NOMINAL
13.311,60,1,0.2902,0.3096,0.4556,0,6336.93,-24362.09,63502.68,-0.0193,-0.0156,0.0,0.0,0.0,0,0.0,0,46.2,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,72.85,3.17,0.179,0,NOMINAL
13.342,61,1,0.2855,0.3067,0.4563,0,6437.68,-24339.87,63340.84,-0.0168,-0.0178,0.0,0.0,0.0,0,0.0,0,93.6,12.1,1,100.0,100.0,0.0,0.0,100.0,87.9,72.66,3.19,0.181,0,NOMINAL
13.37,62,1,0.2836,0.3039,0.4564,0,6663.59,-24354.24,63070.45,-0.0151,-0.0196,0.0,0.0,0.0,0,0.0,0,40.5,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,72.54,3.2,0.182,0,NOMINAL
13.398,63,1,0.282,0.3013,0.4543,0,6514.75,-24432.26,63090.7,-0.0242,-0.0199,0.0,0.0,0.0,0,0.0,0,49.5,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,72.42,3.21,0.183,0,NOMINAL
13.424,64,1,0.2779,0.2984,0.4556,0,6253.08,-24368.8,63311.46,-0.0288,-0.0258,0.0,0.0,0.0,0,0.0,0,43.8,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,72.31,3.22,0.184,0,NOMINAL
13.452,65,1,0.2769,0.2958,0.4532,0,6416.16,-24558.83,63189.05,-0.0328,-0.0264,0.0,0.0,0.0,0,0.0,0,39.1,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,72.2,3.22,0.185,0,NOMINAL
13.481,66,1,0.2667,0.2923,0.4574,0,6415.83,-24545.78,63394.06,-0.0342,-0.0233,0.0,0.0,0.0,0,0.0,0,42.3,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,72.09,3.23,0.187,0,NOMINAL
13.511,67,1,0.2529,0.2875,0.455,0,6428.53,-24499.37,63189.74,-0.0653,-0.0355,0.0,0.0,0.0,0,0.0,0,42.1,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,71.99,3.24,0.188,0,NOMINAL
13.597,68,1,0.2676,0.2851,0.4555,0,5840.35,-24832.73,63858.08,-0.0071,-0.0344,0.0,0.0,0.0,0,0.0,0,53.3,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,71.89,3.25,0.189,0,NOMINAL
13.629,69,1,0.272,0.2835,0.4551,0,5691.36,-24886.35,63788.83,-0.0001,-0.0337,0.0,0.0,0.0,0,0.0,0,44.8,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,71.79,3.26,0.19,0,NOMINAL
13.661,70,1,0.2724,0.2822,0.4581,0,5841.24,-24935.6,63986.39,-0.0185,-0.0271,0.0,0.0,0.0,0,0.0,0,49.0,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,71.7,3.26,0.191,0,NOMINAL
13.693,71,1,0.2674,0.2804,0.4554,0,5483.76,-25217.31,64515.09,-0.0099,-0.0239,0.0,0.0,0.0,0,0.0,0,53.9,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,71.61,3.27,0.191,0,NOMINAL
13.727,72,1,0.2679,0.2789,0.4547,0,5455.89,-25258.86,64662.09,-0.0251,-0.0275,0.0,0.0,0.0,0,0.0,0,50.0,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,71.52,3.28,0.192,0,NOMINAL
13.758,73,1,0.278,0.2788,0.4567,0,5787.33,-25383.65,64711.88,-0.0208,-0.0228,0.0,0.0,0.0,0,0.0,0,45.7,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,71.44,3.28,0.193,0,NOMINAL
13.784,74,1,0.2807,0.279,0.4563,0,6040.79,-25804.78,64546.13,-0.0315,-0.0269,0.0,0.0,0.0,0,0.0,0,47.1,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,71.36,3.29,0.194,0,NOMINAL
13.811,75,1,0.2733,0.2783,0.4566,0,5799.81,-25563.48,-64657.9,-0.0249,-0.0247,0.0,0.0,0.0,0,0.0,0,47.7,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,71.28,3.3,0.195,0,NOMINAL
13.835,76,1,0.2832,0.2789,0.4569,0,5721.33,-25678.92,64717.68,-0.0381,-0.0315,0.0,0.0,0.0,0,0.0,0,46.3,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,71.2,3.3,0.196,0,NOMINAL
13.863,77,1,0.2819,0.2793,0.4531,0,5329.23,-25806.91,-64665.03,-0.0464,-0.034,0.0,0.0,0.0,0,0.0,0,44.6,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,71.13,3.31,0.196,0,NOMINAL
13.892,78,1,0.2762,0.2789,0.4533,0,5205.39,-25900.78,-64707.63,-0.0403,-0.0325,0.0,0.0,0.0,0,0.0,0,42.7,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,71.06,3.32,0.197,0,NOMINAL
13.943,79,1,0.281,0.2791,0.457,0,6138.37,-26196.02,64023.03,-0.0276,-0.026,0.0,0.0,0.0,0,0.0,0,47.7,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,70.99,3.32,0.198,0,NOMINAL
13.996,80,1,0.2804,0.2793,0.4537,0,5727.44,-26143.32,64127.32,-0.0345,-0.03,0.0,0.0,0.0,0,0.0,0,46.5,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,70.92,3.33,0.199,0,NOMINAL
14.028,81,1,0.2822,0.2796,0.4526,0,6218.25,-26240.03,63748.29,-0.036,-0.0266,0.0,0.0,0.0,0,0.0,0,45.0,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,70.86,3.33,0.199,0,NOMINAL
14.059,82,1,0.2826,0.28,0.4529,0,6068.54,-26271.79,63888.25,-0.026,-0.0239,0.0,0.0,0.0,0,0.0,0,53.7,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,70.8,3.34,0.2,0,NOMINAL
14.081,83,1,0.2851,0.2806,0.4543,0,6728.38,-26350.73,63097.86,-0.0358,-0.0278,0.0,0.0,0.0,0,0.0,0,44.7,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,70.74,3.34,0.201,0,NOMINAL
14.106,84,1,0.2771,0.2802,0.4515,0,6550.26,-26321.25,62957.68,-0.0351,-0.0315,0.0,0.0,0.0,0,0.0,0,49.2,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,70.68,3.35,0.201,0,NOMINAL
14.13,85,1,0.2802,0.2802,0.4533,0,6510.5,-26080.58,63029.84,-0.0397,-0.0315,0.0,0.0,0.0,0,0.0,0,42.2,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,70.62,3.35,0.202,0,NOMINAL
14.157,86,1,0.2818,0.2804,0.4525,0,6483.67,-25955.35,62971.76,-0.0404,-0.0284,0.0,0.0,0.0,0,0.0,0,100.3,29.2,1,100.0,100.0,0.0,0.0,100.0,70.8,70.42,3.37,0.204,0,NOMINAL
14.187,87,1,0.2861,0.2811,0.4522,0,6180.53,-25967.99,63271.52,-0.0383,-0.0297,0.0,0.0,0.0,0,0.0,0,48.9,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,70.38,3.37,0.205,0,NOMINAL
14.216,88,1,0.2817,0.2811,0.4517,0,5693.86,-25898.36,63581.55,-0.0379,-0.0259,0.0,0.0,0.0,0,0.0,0,52.3,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,70.33,3.37,0.205,0,NOMINAL
14.252,89,1,0.2854,0.2817,0.456,0,5566.95,-25667.5,63704.82,-0.034,-0.0275,0.0,0.0,0.0,0,0.0,0,48.6,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,70.29,3.38,0.205,0,NOMINAL
14.281,90,1,0.286,0.2822,0.456,0,5755.48,-25712.12,63540.39,-0.0354,-0.0312,0.0,0.0,0.0,0,0.0,0,42.6,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,70.24,3.38,0.206,0,NOMINAL
14.351,91,1,0.2853,0.2826,0.4546,0,5383.99,-25309.56,63645.56,-0.0373,-0.0299,0.0,0.0,0.0,0,0.0,0,46.2,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,70.2,3.38,0.206,0,NOMINAL
14.4,92,1,0.2945,0.284,0.4545,0,5431.83,-25435.36,63421.65,-0.0288,-0.0287,0.0,0.0,0.0,0,0.0,0,43.8,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,70.16,3.39,0.207,0,NOMINAL
14.426,93,1,0.2909,0.2849,0.4542,0,5491.28,-25638.16,63278.6,-0.0326,-0.0329,0.0,0.0,0.0,0,0.0,0,50.9,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,70.12,3.39,0.207,0,NOMINAL
14.452,94,1,0.283,0.2846,0.4525,0,5361.2,-25713.63,63337.24,-0.0495,-0.0304,0.0,0.0,0.0,0,0.0,0,48.0,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,70.09,3.39,0.208,0,NOMINAL
14.48,95,1,0.2936,0.2857,0.4546,0,5270.17,-25504.23,63345.28,-0.036,-0.0322,0.0,0.0,0.0,0,0.0,0,39.7,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,70.05,3.4,0.208,0,NOMINAL
14.512,96,1,0.2879,0.286,0.4557,0,5016.73,-25374.07,63679.36,-0.0308,-0.0351,0.0,0.0,0.0,0,0.0,0,51.3,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,70.01,3.4,0.208,0,NOMINAL
14.54,97,1,0.2668,0.2837,0.4551,0,5031.06,-25283.18,63433.18,-0.0546,-0.0346,0.0,0.0,0.0,0,0.0,0,44.6,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,69.98,3.4,0.209,0,NOMINAL
14.564,98,1,0.2759,0.2827,0.4542,0,5061.67,-25180.34,63331.13,-0.0661,-0.0316,0.0,0.0,0.0,0,0.0,0,46.6,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,69.95,3.4,0.209,0,NOMINAL
14.595,99,1,0.2835,0.2828,0.4538,0,5023.2,-25153.92,63363.75,-0.0553,-0.0329,0.0,0.0,0.0,0,0.0,0,39.8,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,69.92,3.41,0.21,0,NOMINAL
14.624,100,1,0.2776,0.2822,0.4541,0,5172.64,-24955.88,63185.62,-0.0571,-0.0332,0.0,0.0,0.0,0,0.0,0,49.5,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,69.89,3.41,0.21,0,NOMINAL
14.65,101,1,0.2562,0.279,0.4569,0,4756.36,-24705.19,63588.86,-0.0683,-0.028,0.0,0.0,0.0,0,0.0,0,46.8,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,69.86,3.41,0.21,0,NOMINAL
14.685,102,1,0.2543,0.276,0.4567,0,5101.48,-24589.96,63299.54,-0.0955,-0.0259,0.0,0.0,0.0,0,0.0,0,42.9,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,69.83,3.41,0.211,0,NOMINAL
14.744,103,1,0.2578,0.2738,0.4544,0,5108.16,-24238.43,62877.53,-0.0854,-0.0271,0.0,0.0,0.0,0,0.0,0,32.4,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,69.8,3.42,0.211,0,NOMINAL
14.778,104,1,0.2628,0.2725,0.4541,0,5077.35,-24256.98,62781.75,-0.0674,-0.0269,0.0,0.0,0.0,0,0.0,0,44.6,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,69.77,3.42,0.211,0,NOMINAL
14.83,105,1,0.2632,0.2714,0.4546,0,5189.64,-23797.46,62593.74,-0.0741,-0.0244,0.0,0.0,0.0,0,0.0,0,45.3,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,69.75,3.42,0.211,0,NOMINAL
14.858,106,1,0.2699,0.2712,0.4561,0,5361.5,-23869.53,62390.24,-0.0674,-0.0304,0.0,0.0,0.0,0,0.0,0,54.6,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,69.72,3.42,0.212,0,NOMINAL
14.881,107,1,0.2665,0.2706,0.4569,0,5480.76,-23863.7,62461.85,-0.0782,-0.0305,0.0,0.0,0.0,0,0.0,0,54.1,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,69.7,3.42,0.212,0,NOMINAL
14.902,108,1,0.2605,0.2694,0.4562,0,5737.37,-23921.2,62036.49,-0.0863,-0.0272,0.0,0.0,0.0,0,0.0,0,46.8,0.0,0,100.0,100.0,0.0,0.0,100.0,100.0,69.68,3.43,0.212,0,NOMINAL
