timestamp_s,frame,face_detected,ear,ear_smooth,mar,eye_closed,pitch,yaw,roll,gaze_x,gaze_y,perclos,blink_rate,blink_duration_ms,microsleep_count,microsleep_dur_ms,yawn_count_recent,score_ear,score_perclos,score_blink,score_pose,score_yawn,attention_score,kss_estimate,fatigue_probability,alert_level,alert_label
15.294,37,1,0.2783,0.2952,0.4494,0,6377.35,-21787.85,59815.77,0.0287,-0.0291,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,74.98,3.0,0.159,0,NOMINAL
15.331,38,1,0.2746,0.2927,0.448,0,6494.53,-21774.38,59765.16,0.0251,-0.0322,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,74.65,3.03,0.162,0,NOMINAL
15.375,39,1,0.2755,0.2906,0.449,0,6466.07,-21915.04,59748.55,0.0263,-0.0241,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,74.33,3.05,0.165,0,NOMINAL
15.409,40,1,0.2732,0.2885,0.4499,0,6558.42,-22008.17,59649.09,0.0295,-0.0259,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,74.02,3.08,0.168,0,NOMINAL
15.439,41,1,0.263,0.2854,0.4487,0,6570.99,-22046.88,59631.02,0.0313,-0.027,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,73.72,3.1,0.171,0,NOMINAL
15.471,42,1,0.2699,0.2836,0.4463,0,6451.68,-21936.61,59770.78,0.0276,-0.0277,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,73.43,3.13,0.173,0,NOMINAL
15.507,43,1,0.2676,0.2816,0.4488,0,6497.12,-21947.6,59740.69,0.0248,-0.0259,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,73.15,3.15,0.176,0,NOMINAL
15.539,44,1,0.2507,0.2779,0.4495,0,6374.0,-21752.73,59776.53,0.0259,-0.0346,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,72.87,3.17,0.179,0,NOMINAL
15.571,45,1,0.2514,0.2747,0.4469,0,6442.98,-21977.98,59750.43,0.0162,-0.0197,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,72.61,3.19,0.181,0,NOMINAL
15.601,46,1,0.27,0.2741,0.4481,0,6539.28,-22080.8,59658.67,0.0212,-0.0238,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,72.36,3.21,0.184,0,NOMINAL
15.634,47,1,0.2705,0.2737,0.4457,0,6501.29,-21996.32,59686.62,0.0246,-0.0202,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,72.11,3.23,0.186,0,NOMINAL
15.663,48,1,0.2703,0.2733,0.4466,0,6504.48,-21946.78,59679.51,0.0213,-0.0239,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,71.88,3.25,0.189,0,NOMINAL
15.698,49,1,0.2725,0.2732,0.45,0,6611.41,-21944.04,59662.99,0.0205,-0.03,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,71.65,3.27,0.191,0,NOMINAL
15.727,50,1,0.2665,0.2724,0.4503,0,6551.29,-21927.88,59656.45,0.03,-0.0277,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,71.43,3.29,0.193,0,NOMINAL
15.76,51,1,0.2714,0.2723,0.4503,0,6390.51,-21830.59,59760.63,0.0303,-0.0293,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,71.21,3.3,0.196,0,NOMINAL
15.842,52,1,0.2817,0.2734,0.4478,0,6692.48,-22205.18,59520.98,0.0195,-0.0261,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,71.0,3.32,0.198,0,NOMINAL
15.873,53,1,0.2707,0.2731,0.4486,0,6562.05,-21965.69,59670.54,0.0201,-0.0305,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,70.8,3.34,0.2,0,NOMINAL
15.901,54,1,0.2793,0.2738,0.4465,0,6544.12,-22178.4,59723.77,0.025,-0.0221,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,70.61,3.35,0.202,0,NOMINAL
15.932,55,1,0.2879,0.2755,0.4503,0,6668.03,-22163.44,59699.07,0.0236,-0.0285,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,70.42,3.37,0.204,0,NOMINAL
15.964,56,1,0.2827,0.2764,0.4512,0,6496.73,-22133.95,59735.08,0.0168,-0.0313,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,70.24,3.38,0.206,0,NOMINAL
15.99,57,1,0.2678,0.2754,0.4522,0,6524.91,-22283.85,59777.18,0.0188,-0.0302,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,70.07,3.39,0.208,0,NOMINAL
16.019,58,1,0.2847,0.2765,0.4517,0,6414.42,-22249.59,59857.36,0.0165,-0.03,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,69.9,3.41,0.21,0,NOMINAL
16.045,59,1,0.2803,0.277,0.4514,0,6443.53,-22229.2,59844.88,0.0188,-0.0311,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,69.74,3.42,0.212,0,NOMINAL
16.075,60,1,0.2911,0.2787,0.4519,0,6409.26,-22227.22,59875.8,0.0167,-0.029,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,69.58,3.43,0.213,0,NOMINAL
16.106,61,1,0.2933,0.2804,0.452,0,6373.42,-22192.58,59920.05,0.015,-0.0299,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,69.43,3.45,0.215,0,NOMINAL
16.138,62,1,0.2894,0.2815,0.4515,0,6370.28,-22193.92,59869.54,0.0197,-0.0284,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,69.28,3.46,0.217,0,NOMINAL
16.169,63,1,0.2833,0.2817,0.4514,0,6227.35,-22259.93,59972.06,0.0154,-0.0292,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,69.14,3.47,0.218,0,NOMINAL
16.241,64,1,0.2876,0.2825,0.4518,0,6367.66,-22235.93,59898.85,0.0144,-0.0281,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,69.0,3.48,0.22,0,NOMINAL
16.274,65,1,0.2805,0.2822,0.4523,0,6349.67,-22281.9,59841.77,0.0131,-0.0296,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,68.86,3.49,0.221,0,NOMINAL
16.302,66,1,0.2846,0.2825,0.4514,0,6395.01,-22252.6,59861.61,0.0126,-0.0301,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,68.74,3.5,0.223,0,NOMINAL
16.329,67,1,0.2809,0.2823,0.4531,0,6363.55,-22297.8,59825.15,0.0062,-0.029,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,68.61,3.51,0.224,0,NOMINAL
16.357,68,1,0.29,0.2832,0.452,0,6429.04,-22234.81,59849.03,0.0046,-0.0317,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,68.49,3.52,0.226,0,NOMINAL
16.382,69,1,0.2929,0.2844,0.4522,0,6251.6,-22260.27,60005.79,0.0019,-0.0293,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,68.37,3.53,0.227,0,NOMINAL
16.411,70,1,0.2926,0.2854,0.4525,0,6466.58,-22280.06,59820.3,-0.0018,-0.0261,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,68.26,3.54,0.228,0,NOMINAL
16.436,71,1,0.2867,0.2856,0.4532,0,6305.22,-22328.42,59906.03,0.0026,-0.0277,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,68.15,3.55,0.23,0,NOMINAL
16.465,72,1,0.2904,0.2861,0.4519,0,6413.89,-22183.3,59823.61,0.0006,-0.0254,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,68.05,3.56,0.231,0,NOMINAL
16.502,73,1,0.2944,0.2871,0.4528,0,6396.09,-22227.72,59842.61,-0.0005,-0.0267,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,67.95,3.56,0.232,0,NOMINAL
16.534,74,1,0.301,0.2888,0.4523,0,6290.92,-22242.89,59847.82,-0.0099,-0.0285,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,67.85,3.57,0.233,0,NOMINAL
16.561,75,1,0.3005,0.2902,0.4527,0,6370.14,-22232.94,59846.12,-0.0186,-0.026,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,67.75,3.58,0.234,0,NOMINAL
16.631,76,1,0.2958,0.2909,0.4531,0,6176.97,-22233.73,59973.79,-0.0117,-0.0251,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,67.66,3.59,0.236,0,NOMINAL
16.675,77,1,0.2862,0.2903,0.4524,0,6308.97,-22255.42,59793.27,-0.0104,-0.0265,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,67.57,3.59,0.237,0,NOMINAL
16.708,78,1,0.2924,0.2906,0.4527,0,6502.87,-22446.46,59608.52,-0.0141,-0.0276,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,67.49,3.6,0.238,0,NOMINAL
16.734,79,1,0.2938,0.291,0.4523,0,6307.26,-22336.6,59736.45,-0.013,-0.0254,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,67.4,3.61,0.239,0,NOMINAL
16.759,80,1,0.2934,0.2913,0.4518,0,6262.2,-22315.57,59793.76,-0.0115,-0.0261,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,67.32,3.61,0.24,0,NOMINAL
16.783,81,1,0.2981,0.2921,0.4522,0,6231.18,-22159.61,59841.17,-0.0117,-0.026,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,67.25,3.62,0.241,0,NOMINAL
16.805,82,1,0.3005,0.2931,0.4524,0,6186.23,-22148.28,59921.75,-0.0117,-0.0232,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,67.17,3.63,0.241,0,NOMINAL
16.833,83,1,0.2984,0.2938,0.4525,0,6205.72,-22189.08,59910.22,-0.0172,-0.0238,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,67.1,3.63,0.242,0,NOMINAL
16.866,84,1,0.2941,0.2938,0.4519,0,6247.74,-22256.69,59848.1,-0.0125,-0.026,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,67.03,3.64,0.243,0,NOMINAL
16.9,85,1,0.2946,0.2939,0.452,0,6245.17,-22213.9,59819.18,-0.0208,-0.0244,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,66.96,3.64,0.244,0,NOMINAL
16.931,86,1,0.2955,0.2941,0.4524,0,6242.78,-22160.37,59836.03,-0.0109,-0.0243,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,66.9,3.65,0.245,0,NOMINAL
16.962,87,1,0.2937,0.294,0.4521,0,6226.24,-22121.52,59821.42,-0.0205,-0.0233,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,66.83,3.65,0.246,0,NOMINAL
17.031,88,1,0.2999,0.2947,0.4528,0,6331.37,-22129.09,59807.02,-0.0193,-0.0229,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,66.77,3.66,0.246,0,NOMINAL
17.076,89,1,0.2899,0.2942,0.4526,0,6379.66,-22255.47,59650.66,-0.0141,-0.0256,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,66.71,3.66,0.247,0,NOMINAL
17.118,90,1,0.2925,0.294,0.4521,0,6289.13,-22260.58,59745.62,-0.0151,-0.0243,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,66.66,3.67,0.248,0,NOMINAL
17.15,91,1,0.2919,0.2937,0.4522,0,6285.69,-22239.66,59748.45,-0.0146,-0.0242,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,66.6,3.67,0.248,0,NOMINAL
17.174,92,1,0.2904,0.2933,0.4518,0,6341.21,-22397.64,59697.21,-0.0181,-0.0227,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,66.55,3.68,0.249,0,NOMINAL
17.202,93,1,0.2927,0.2932,0.4515,0,6200.93,-22405.1,59781.91,-0.0148,-0.0241,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,66.5,3.68,0.25,0,NOMINAL
17.227,94,1,0.288,0.2926,0.451,0,6145.97,-22194.21,59889.02,-0.017,-0.0234,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,66.45,3.68,0.25,0,NOMINAL
17.255,95,1,0.2817,0.2913,0.4523,0,6359.23,-22349.66,59709.14,-0.0177,-0.0227,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,66.4,3.69,0.251,0,NOMINAL
17.279,96,1,0.2916,0.2913,0.4519,0,6275.01,-22304.36,59719.42,-0.023,-0.0205,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,66.35,3.69,0.252,0,NOMINAL
17.305,97,1,0.2865,0.2907,0.4524,0,6308.8,-22262.65,59680.68,-0.023,-0.0237,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,66.31,3.7,0.252,0,NOMINAL
17.327,98,1,0.2875,0.2903,0.4512,0,6481.32,-22364.18,59552.09,-0.0231,-0.0228,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,66.26,3.7,0.253,0,NOMINAL
17.36,99,1,0.2921,0.2906,0.4518,0,6322.67,-22325.04,59631.45,-0.0222,-0.0213,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,66.22,3.7,0.253,0,NOMINAL
17.427,100,1,0.2991,0.2916,0.4523,0,6313.67,-22225.06,59652.05,-0.0269,-0.0193,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,66.18,3.71,0.254,0,NOMINAL
17.459,101,1,0.2891,0.2913,0.4513,0,6512.58,-22364.78,59570.22,-0.0149,-0.0216,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,66.14,3.71,0.254,0,NOMINAL
17.508,102,1,0.2909,0.2912,0.4517,0,6309.34,-22269.24,59797.23,-0.0059,-0.0222,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,66.1,3.71,0.255,0,NOMINAL
17.54,103,1,0.2851,0.2905,0.4517,0,6400.55,-22246.39,59757.57,-0.0028,-0.0276,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,66.07,3.71,0.255,0,NOMINAL
17.566,104,1,0.2935,0.2909,0.4524,0,6335.27,-22207.66,59837.12,-0.0044,-0.0279,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,66.03,3.72,0.256,0,NOMINAL
17.593,105,1,0.2937,0.2912,0.4521,0,6514.59,-22207.72,59691.61,-0.0086,-0.0272,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,66.0,3.72,0.256,0,NOMINAL
17.616,106,1,0.2916,0.2912,0.4519,0,6273.4,-22092.48,59887.44,-0.0044,-0.0251,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,65.96,3.72,0.257,0,NOMINAL
17.639,107,1,0.2935,0.2915,0.4523,0,6444.53,-22156.36,59750.36,-0.0075,-0.0256,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,65.93,3.73,0.257,0,NOMINAL
17.668,108,1,0.2938,0.2918,0.4522,0,6418.98,-22400.07,59756.59,-0.0008,-0.0288,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,65.9,3.73,0.257,0,NOMINAL
17.696,109,1,0.2913,0.2917,0.4516,0,6388.05,-22320.49,59790.19,0.0009,-0.0273,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,65.87,3.73,0.258,0,NOMINAL
17.728,110,1,0.2914,0.2917,0.4516,0,6479.48,-22401.39,59760.09,0.0018,-0.0312,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,65.84,3.73,0.258,0,NOMINAL
17.763,111,1,0.2975,0.2924,0.452,0,6523.95,-22323.34,59733.62,0.0048,-0.0281,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,65.81,3.74,0.258,0,NOMINAL
17.827,112,1,0.2925,0.2924,0.4518,0,6487.12,-22290.19,59761.53,0.0019,-0.0325,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,65.79,3.74,0.259,0,NOMINAL
17.859,113,1,0.2969,0.2929,0.4518,0,6388.69,-22346.92,59809.55,0.0029,-0.033,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,65.76,3.74,0.259,0,NOMINAL
17.893,114,1,0.2905,0.2926,0.4514,0,6464.86,-22283.05,59810.63,0.0074,-0.0316,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,65.73,3.74,0.259,0,NOMINAL
17.942,115,1,0.2918,0.2925,0.4521,0,6466.59,-22328.29,59833.43,0.0117,-0.0307,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,65.71,3.74,0.26,0,NOMINAL
17.972,116,1,0.2857,0.2917,0.4516,0,6593.24,-22213.34,59773.82,0.0151,-0.03,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,65.69,3.75,0.26,0,NOMINAL
17.998,117,1,0.2875,0.2912,0.4512,0,6479.67,-22192.29,59835.23,0.0151,-0.0291,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,65.66,3.75,0.26,0,NOMINAL
18.026,118,1,0.2958,0.2918,0.4517,0,6466.91,-22243.05,59777.64,0.0168,-0.03,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,65.64,3.75,0.261,0,NOMINAL
18.054,119,1,0.2895,0.2915,0.4521,0,6461.03,-22360.25,59765.87,0.0211,-0.0314,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,65.62,3.75,0.261,0,NOMINAL
18.077,120,1,0.2868,0.2909,0.4517,0,6637.57,-22349.7,59666.06,0.0221,-0.0286,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,65.6,3.75,0.261,0,NOMINAL
18.108,121,1,0.2872,0.2905,0.4516,0,6464.91,-22257.05,59790.5,0.0217,-0.028,0.0,0.0,0.0,0,0.0,0,100.0,100.0,0.0,0.0,100.0,65.58,3.75,0.261,0,NOMINAL
